"id","geometry","bbox","names","version","updatetime","sources","categories","confidence","websites","socials","emails","phones","brand","addresses","type"
"268432420595229","00 00 00 00 01 c0 4a 57 6a 36 d5 7f 23 c0 3b 18 4d 21 1b 02 bb","{minx=-52.6829289, maxx=-52.6829289, miny=-27.0949269, maxy=-27.0949269}","{common=[{value=Atacadão Móveis Chapecó, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=268432420595229, confidence=null}]","{main=furniture_store, alternate=[retail]}","0.7309875141884222",,"[https://www.facebook.com/268432420595229]",,"[+5549991804440]","{names={common=[{value=Atacadão Móveis Chapecó, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida Senador Atílio Fontana, 3634, locality=Chapecó, postcode=89809-506, region=SC, country=BR}]","place"
"290222816125570","00 00 00 00 01 c0 4a 57 3e 82 1b ce 93 c0 3b 18 44 24 f2 fe 90","{minx=-52.6815951, maxx=-52.6815951, miny=-27.0947898, maxy=-27.0947898}","{common=[{value=Mega Móveis, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=290222816125570, confidence=null}]","{main=furniture_store, alternate=null}","0.7309875141884222",,"[https://www.facebook.com/290222816125570]",,"[+554933400606]","{names={common=[{value=Mega Móveis, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida Senador Atílio Fontana, 3459E, locality=Chapecó, postcode=89809-506, region=SC, country=BR}]","place"
"1693306737584367","00 00 00 00 01 c0 4a 57 37 2b e6 37 d8 c0 3b 18 4c ff 8d 13 79","{minx=-52.6813712, maxx=-52.6813712, miny=-27.0949249, maxy=-27.0949249}","{common=[{value=Universal EFAPI - SC, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=1693306737584367, confidence=null}]","{main=church_cathedral, alternate=[religious_organization, community_services_non_profits]}","0.9380597014925374","[http://www.universal.org]","[https://www.facebook.com/1693306737584367]",,"[+551135733500]","{names={common=[{value=Universal, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida Senador Atílio Fontana, 3310, locality=Chapecó, postcode=89809-506, region=SC, country=BR}]","place"
"107128241181544","00 00 00 00 01 c0 4a 57 11 c6 d1 e1 09 c0 3b 18 43 80 88 50 9c","{minx=-52.68023, maxx=-52.68023, miny=-27.09478, maxy=-27.09478}","{common=[{value=Farmácia Preço Popular, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=107128241181544, confidence=null}]","{main=pharmacy, alternate=[beauty_and_spa]}","0.7309875141884222",,"[https://www.facebook.com/107128241181544]",,"[+554933296796]","{names={common=[{value=Farmácia Preço Popular, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida Senador Atílio Fontana, 2722, locality=Chapecó, postcode=89809-506, region=SC, country=BR}]","place"
"107839881914273","00 00 00 00 01 c0 4a 53 d7 5e 20 46 c7 c0 3b 17 07 9e 59 f2 bb","{minx=-52.65501, maxx=-52.65501, miny=-27.08996, maxy=-27.08996}","{common=[{value=Rise Academy, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=107839881914273, confidence=null}]","{main=active_life, alternate=[sports_club_and_league]}","0.7309875141884222","[https://www.riseacademy.com.br]","[https://www.facebook.com/107839881914273]",,"[+557191770450]","{names={common=[{value=Rise Academy, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=754, R. Sen. Ivo D'aquino, 678, locality=Chapecó, postcode=89809-170, region=SC, country=BR}]","place"
"103839427708442","00 00 00 00 01 c0 4a 51 c8 18 32 25 ed c0 3b 18 42 e6 2e 9d a2","{minx=-52.6389189, maxx=-52.6389189, miny=-27.0947708, maxy=-27.0947708}","{common=[{value=Havan, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=103839427708442, confidence=null}]","{main=department_store, alternate=[shopping, bar]}","0.9380597014925374","[http://www.havan.com.br]","[https://www.facebook.com/103839427708442]",,"[+555533024365]","{names={common=[{value=Havan, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida São Pedro, 2242, locality=Chapecó, postcode=89803-401, region=SC, country=BR}]","place"
"149166438956463","00 00 00 00 01 c0 4a 51 a0 d2 72 fe fb c0 3b 18 3e 62 3b 5e 7b","{minx=-52.6377204, maxx=-52.6377204, miny=-27.0947019, maxy=-27.0947019}","{common=[{value=Shell, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=149166438956463, confidence=null}]","{main=gas_station, alternate=[energy_company, car_wash]}","0.8240165631469979","[http://www.shell.com.br]","[https://www.facebook.com/149166438956463]",,"[+5546387281616]","{names={common=[{value=Shell, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida São Pedro, 2080, locality=Chapecó, postcode=89803-401, region=SC, country=BR}]","place"
"463002527852687","00 00 00 00 01 c0 4a 51 9e ed 96 70 f0 c0 3b 18 3c 42 a6 6d bd","{minx=-52.6376626, maxx=-52.6376626, miny=-27.0946695, maxy=-27.0946695}","{common=[{value=Bauer Postos, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=463002527852687, confidence=null}]","{main=gas_station, alternate=[convenience_store, automotive_repair]}","0.9380597014925374",,"[https://www.facebook.com/463002527852687]",,"[+554933299734]","{names={common=[{value=Bauer Postos, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida São Pedro, 2080, locality=Chapecó, postcode=89803-401, region=SC, country=BR}]","place"
"106507151056515","00 00 00 00 01 c0 4a 51 7f 93 5e 16 36 c0 3b 17 ec 62 94 49 cf","{minx=-52.6367058, maxx=-52.6367058, miny=-27.0934507, maxy=-27.0934507}","{common=[{value=Fort Atacadista, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=106507151056515, confidence=null}]","{main=superstore, alternate=[grocery_store, convenience_store]}","0.9380597014925374","[http://www.fortatacadista.com.br/]","[https://www.facebook.com/106507151056515]",,"[+554933113060]","{names={common=[{value=Fort Atacadista, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida São Pedro, 1968, locality=Chapecó, postcode=89803-401, region=SC, country=BR}]","place"
"113841677412393","00 00 00 00 01 c0 4a 51 4e e3 92 e1 ef c0 3b 18 31 26 e9 78 d5","{minx=-52.63522, maxx=-52.63522, miny=-27.0945, maxy=-27.0945}","{common=[{value=Farmácia SempreFort, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=113841677412393, confidence=null}]","{main=pharmacy, alternate=null}","0.7309875141884222",,"[https://www.facebook.com/113841677412393]",,"[+554933113096]","{names={common=[{value=Farmácia SempreFort, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida São Pedro, 1896, locality=Chapecó, postcode=89803-402, region=SC, country=BR}]","place"
"353355948440346","00 00 00 00 01 c0 4a 50 6f 69 44 67 38 c0 3b 17 a0 f9 09 6b ba","{minx=-52.6284, maxx=-52.6284, miny=-27.0923, maxy=-27.0923}","{common=[{value=Coca-Cola, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=353355948440346, confidence=null}]","{main=grocery_store, alternate=[eat_and_drink, health_food_store]}","0.5780346820809249","[http://www.cocacola.com.br]","[https://www.facebook.com/353355948440346]",,"[+558000212196]","{names={common=[{value=Coca-Cola, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Rua Olavo Bilac, 1080, locality=Chapecó, postcode=89803-098, region=SC, country=BR}]","place"
"100576838992553","00 00 00 00 01 c0 4a 4f 4a 44 c7 b0 2d c0 3b 17 e4 3d 2b da 79","{minx=-52.619454, maxx=-52.619454, miny=-27.0933264, maxy=-27.0933264}","{common=[{value=The Best Açaí, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=100576838992553, confidence=null}]","{main=ice_cream_shop, alternate=null}","0.9380597014925374","[https://www.deliverythebestacai.com.br/thebestchapeco]","[https://www.facebook.com/100576838992553]",,"[+554999479629]","{names={common=[{value=The Best Açaí, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida Fernando Machado, 1353D, locality=Chapecó, postcode=89802-112, region=SC, country=BR}]","place"
"295016607547170","00 00 00 00 01 c0 4a 4f 44 99 8d 04 60 c0 3b 17 f7 b0 a6 25 99","{minx=-52.619281, maxx=-52.619281, miny=-27.0936232, maxy=-27.0936232}","{common=[{value=Ipiranga, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=295016607547170, confidence=null}]","{main=commercial_industrial, alternate=[gas_station, industrial_company]}","0.6390977443609023","[http://www.ipiranga.com.br]","[https://www.facebook.com/295016607547170]",,"[+551130033451]","{names={common=[{value=Ipiranga, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida Fernando Machado, 1985, locality=Chapecó, postcode=89802-112, region=SC, country=BR}]","place"
"105865765316770","00 00 00 00 01 c0 4a 4f 46 d9 02 65 35 c0 3b 17 f6 d9 e6 90 c3","{minx=-52.6193496, maxx=-52.6193496, miny=-27.0936104, maxy=-27.0936104}","{common=[{value=Shopping do Óleo Chapecó, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=105865765316770, confidence=null}]","{main=automotive_repair, alternate=null}","0.6390977443609023",,"[https://www.facebook.com/105865765316770]",,"[+554999654600]","{names={common=[{value=Shopping do Óleo Chapecó, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida Fernando Machado, 1294D, locality=Chapecó, postcode=89802-112, region=SC, country=BR}]","place"
"105451454541491","00 00 00 00 01 c0 4a 4f 3b 10 77 46 88 c0 3b 18 4a b6 06 b7 aa","{minx=-52.61899, maxx=-52.61899, miny=-27.09489, maxy=-27.09489}","{common=[{value=Escola de Gastronomia Chef Gourmet., language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=105451454541491, confidence=null}]","{main=school, alternate=[fast_food_restaurant]}","0.9380597014925374","[https://escolachefgourmet.com.br/]","[https://www.facebook.com/105451454541491]",,"[+5549999523636]","{names={common=[{value=Escola Chef Gourmet, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida Fernando Machado, 1172, locality=Chapecó, postcode=89802-112, region=SC, country=BR}]","place"
"103327272263815","00 00 00 00 01 c0 4a 4f 3a a9 49 3a 06 c0 3b 18 26 91 64 40 f2","{minx=-52.6189777, maxx=-52.6189777, miny=-27.0943385, maxy=-27.0943385}","{common=[{value=Santa Maria Imóveis, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=103327272263815, confidence=null}, {property=/properties/existence, dataset=msft, recordid=1407374890330632, confidence=null}]","{main=professional_services, alternate=[real_estate]}","0.9595238095238096","[https://santamaria.com.br/]","[https://www.facebook.com/103327272263815]",,"[+554933216000]","{names={common=[{value=Santa Maria Imóveis, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida Fernando Machado, 1230D, locality=Chapecó, postcode=89802-112, region=SC, country=BR}]","place"
"101038207223682","00 00 00 00 01 c0 4a 4f 2e 50 75 63 59 c0 3b 18 1f b8 2c 2b d8","{minx=-52.6186009, maxx=-52.6186009, miny=-27.094234, maxy=-27.094234}","{common=[{value=Oral Unic Chapecó, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=101038207223682, confidence=null}]","{main=dentist, alternate=[health_and_medical]}","0.9380597014925374","[http://oralunicchapeco.com.br/]","[https://www.facebook.com/101038207223682]",,"[+554933288080]","{names={common=[{value=Oral Unic, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Rua Rio de Janeiro, 130E, locality=Chapecó, postcode=89802-230, region=SC, country=BR}]","place"
"101708994982121","00 00 00 00 01 c0 4a 4f 03 65 e6 0d e6 c0 3b 18 41 71 ba 57 7f","{minx=-52.6172912, maxx=-52.6172912, miny=-27.0947486, maxy=-27.0947486}","{common=[{value=Mobylle Colchões, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=101708994982121, confidence=null}]","{main=mattress_store, alternate=null}","0.7309875141884222",,"[https://www.facebook.com/101708994982121]",,"[+554933234693]","{names={common=[{value=Mobylle Colchões, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida Getúlio Dorneles Vargas, 1181N, locality=Chapecó, postcode=89802-001, region=SC, country=BR}]","place"
"105492067510435","00 00 00 00 01 c0 4a 4f 2c 3b c8 2d 2b c0 3b 17 d5 1c fd 66 c9","{minx=-52.6185374, maxx=-52.6185374, miny=-27.0930956, maxy=-27.0930956}","{common=[{value=HDI Seguros Brasil, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=105492067510435, confidence=null}]","{main=insurance_agency, alternate=[automotive]}","0.6390977443609023","[http://www.hdiseguros.com.br]","[https://www.facebook.com/105492067510435]",,"[+554939051400]","{names={common=[{value=HDI Seguros Brasil, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Rua São João, 108E, locality=Chapecó, postcode=89802-240, region=SC, country=BR}]","place"
"101826604762264","00 00 00 00 01 c0 4a 4f 1b 9f 98 b7 1c c0 3b 17 a2 12 e4 df 12","{minx=-52.6180305, maxx=-52.6180305, miny=-27.0923168, maxy=-27.0923168}","{common=[{value=Pizza Prime - Chapecó, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=101826604762264, confidence=null}]","{main=pizza_restaurant, alternate=[fast_food_restaurant, professional_services]}","0.9380597014925374","[https://www.deliverypizzaprime.com.br/menu]","[https://www.facebook.com/101826604762264]",,"[+5549999543377]","{names={common=[{value=Pizza Prime - Tatuí SP, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Avenida Getúlio Dorneles Vargas, 1443N, locality=Chapecó, postcode=89802-001, region=SC, country=BR}]","place"
"101574808846993","00 00 00 00 01 c0 4a 4e ca d8 00 06 b6 c0 3b 18 49 c7 ca 2e 8d","{minx=-52.6155653, maxx=-52.6155653, miny=-27.0948758, maxy=-27.0948758}","{common=[{value=SevenFit Suplementos Nutricionais Chapecó, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=101574808846993, confidence=null}]","{main=vitamins_and_supplements, alternate=[sporting_goods, fashion]}","0.9380597014925374","[http://www.sevenfit.net/]","[https://www.facebook.com/101574808846993]",,"[+554920200113]","{names={common=[{value=SevenFit Suplementos Nutricionais, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Rua Sete de Setembro, 153D, locality=Chapecó, postcode=89801-140, region=SC, country=BR}]","place"
"108370264940915","00 00 00 00 01 c0 4a 4e cb 20 24 62 b6 c0 3b 18 15 b6 4a aa 48","{minx=-52.6155739, maxx=-52.6155739, miny=-27.0940813, maxy=-27.0940813}","{common=[{value=Doberman Segurança Eletrônica, language=local}], official=null, alternate=null, short=null}","0","2023-12-10T00:00:00.000","[{property=, dataset=meta, recordid=108370264940915, confidence=null}]","{main=home_security, alternate=[professional_services, business_manufacturing_and_supply]}","0.6390977443609023",,"[https://www.facebook.com/108370264940915]",,"[+554933120000]","{names={common=[{value=Doberman Segurança Eletrônica, language=local}], official=null, alternate=null, short=null}, wikidata=null}","[{freeform=Rua Rio de Janeiro, 189, locality=Chapecó, postcode=89801-210, region=SC, country=BR}]","place"
